Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y1_New_Confirmed,Y2_New_Cured,Y3_New_Deaths
1744,09/05/20,8:00 AM,Chhattisgarh,-,-,38,0,59,21,189,5937237,19607961,0,5,0
1777,10/05/20,8:00 AM,Chhattisgarh,-,-,43,0,59,16,189,5937237,19607961,0,6,0
1810,11/05/20,8:00 AM,Chhattisgarh,-,-,49,0,59,10,189,5937237,19607961,0,4,0
1843,12/05/20,8:00 AM,Chhattisgarh,-,-,53,0,59,6,189,5937237,19607961,0,1,0
1876,13/05/20,8:00 AM,Chhattisgarh,-,-,54,0,59,5,189,5937237,19607961,0,1,0
1909,14/05/20,8:00 AM,Chhattisgarh,-,-,55,0,59,4,189,5937237,19607961,1,1,0
1942,15/05/20,8:00 AM,Chhattisgarh,-,-,56,0,60,4,189,5937237,19607961,6,0,0
1975,16/05/20,8:00 AM,Chhattisgarh,-,-,56,0,66,10,189,5937237,19607961,1,0,0
2008,17/05/20,8:00 AM,Chhattisgarh,-,-,56,0,67,11,189,5937237,19607961,19,3,0
2041,18/05/20,8:00 AM,Chhattisgarh,-,-,59,0,86,27,189,5937237,19607961,7,0,0
2074,19/05/20,8:00 AM,Chhattisgarh,-,-,59,0,93,34,189,5937237,19607961,8,0,0
2107,20/05/20,8:00 AM,Chhattisgarh,-,-,59,0,101,42,189,5937237,19607961,14,0,0
2141,21/05/20,8:00 AM,Chhattisgarh,-,-,59,0,115,56,189,5937237,19607961,13,0,0
2175,22/05/20,8:00 AM,Chhattisgarh,-,-,59,0,128,69,189,5937237,19607961,44,3,0
2209,23/05/20,8:00 AM,Chhattisgarh,-,-,62,0,172,110,189,5937237,19607961,42,2,0
2243,24/05/20,8:00 AM,Chhattisgarh,-,-,64,0,214,150,189,5937237,19607961,38,3,0
2278,25/05/20,8:00 AM,Chhattisgarh,-,-,67,0,252,185,189,5937237,19607961,39,5,0
2313,26/05/20,8:00 AM,Chhattisgarh,-,-,72,0,291,219,189,5937237,19607961,70,7,0
2349,27/05/20,8:00 AM,Chhattisgarh,-,-,79,0,361,282,189,5937237,19607961,8,4,0
2385,28/05/20,8:00 AM,Chhattisgarh,-,-,83,0,369,286,189,5937237,19607961,30,0,0
2421,29/05/20,8:00 AM,Chhattisgarh,-,-,83,0,399,316,189,5937237,19607961,16,17,1
2457,30/05/20,8:00 AM,Chhattisgarh,-,-,100,1,415,314,189,5937237,19607961,32,2,0
2493,31/05/20,8:00 AM,Chhattisgarh,-,-,102,1,447,344,189,5937237,19607961,51,13,0
2529,01/06/20,8:00 AM,Chhattisgarh,-,-,115,1,498,382,189,5937237,19607961,49,7,0
2565,02/06/20,8:00 AM,Chhattisgarh,-,-,122,1,547,424,189,5937237,19607961,17,8,0
2601,03/06/20,8:00 AM,Chhattisgarh,-,-,130,1,564,433,189,5937237,19607961,104,58,1
2637,04/06/20,8:00 AM,Chhattisgarh,-,-,188,2,668,478,189,5937237,19607961,88,25,0
2673,05/06/20,8:00 AM,Chhattisgarh,-,-,213,2,756,541,189,5937237,19607961,123,31,0
2709,06/06/20,8:00 AM,Chhattisgarh,-,-,244,2,879,633,189,5937237,19607961,44,22,2
2745,07/06/20,8:00 AM,Chhattisgarh,-,-,266,4,923,653,189,5937237,19607961,150,17,0
2781,08/06/20,8:00 AM,Chhattisgarh,-,-,283,4,1073,786,189,5937237,19607961,87,25,0
2817,09/06/20,8:00 AM,Chhattisgarh,-,-,308,4,1160,848,189,5937237,19607961,80,78,2
2853,10/06/20,8:00 AM,Chhattisgarh,-,-,386,6,1240,848,189,5937237,19607961,22,16,0
2889,11/06/20,8:00 AM,Chhattisgarh,-,-,402,6,1262,854,189,5937237,19607961,136,45,0
2926,12/06/20,8:00 AM,Chhattisgarh,-,-,447,6,1398,945,189,5937237,19607961,31,103,0
2962,13/06/20,8:00 AM,Chhattisgarh,-,-,550,6,1429,873,189,5937237,19607961,83,81,0
2998,14/06/20,8:00 AM,Chhattisgarh,-,-,631,6,1512,875,189,5937237,19607961,150,132,2
3034,15/06/20,8:00 AM,Chhattisgarh,-,-,763,8,1662,891,189,5937237,19607961,94,127,0
3070,16/06/20,8:00 AM,Chhattisgarh,-,-,890,8,1756,858,189,5937237,19607961,25,146,1
3106,17/06/20,8:00 AM,Chhattisgarh,-,-,1036,9,1781,736,189,5937237,19607961,83,144,1
3142,18/06/20,8:00 AM,Chhattisgarh,-,-,1180,10,1864,674,189,5937237,19607961,82,48,0
3178,19/06/20,8:00 AM,Chhattisgarh,-,-,1228,10,1946,708,189,5937237,19607961,82,103,0
3214,20/06/20,8:00 AM,Chhattisgarh,-,-,1331,10,2028,687,189,5937237,19607961,13,63,1
3250,21/06/20,8:00 AM,Chhattisgarh,-,-,1394,11,2041,636,189,5937237,19607961,234,53,0
3286,22/06/20,8:00 AM,Chhattisgarh,-,-,1447,11,2275,817,189,5937237,19607961,28,66,1
3322,23/06/20,8:00 AM,Chhattisgarh,-,-,1513,12,2303,778,189,5937237,19607961,59,40,0
3358,24/06/20,8:00 AM,Chhattisgarh,-,-,1553,12,2362,797,189,5937237,19607961,57,74,0
3394,25/06/20,8:00 AM,Chhattisgarh,-,-,1627,12,2419,780,189,5937237,19607961,33,128,0
3430,26/06/20,8:00 AM,Chhattisgarh,-,-,1755,12,2452,685,189,5937237,19607961,93,159,1
3466,27/06/20,8:00 AM,Chhattisgarh,-,-,1914,13,2545,618,189,5937237,19607961,0,0,0
3502,28/06/20,8:00 AM,Chhattisgarh,-,-,1914,13,2545,618,189,5937237,19607961,117,177,0
3538,29/06/20,8:00 AM,Chhattisgarh,-,-,2091,13,2662,558,189,5937237,19607961,99,82,0
3574,30/06/20,8:00 AM,Chhattisgarh,-,-,2173,13,2761,575,189,5937237,19607961,99,77,0
3610,01/07/20,8:00 AM,Chhattisgarh,-,-,2250,13,2860,597,189,5937237,19607961,80,53,1
3646,02/07/20,8:00 AM,Chhattisgarh,-,-,2303,14,2940,623,189,5937237,19607961,73,82,0
3682,03/07/20,8:00 AM,Chhattisgarh,-,-,2385,14,3013,614,189,5937237,19607961,52,52,0
3718,04/07/20,8:00 AM,Chhattisgarh,-,-,2437,14,3065,614,189,5937237,19607961,96,112,0
3754,05/07/20,8:00 AM,Chhattisgarh,-,-,2549,14,3161,598,189,5937237,19607961,46,52,0
3790,06/07/20,8:00 AM,Chhattisgarh,-,-,2601,14,3207,592,189,5937237,19607961,98,66,0
3826,07/07/20,8:00 AM,Chhattisgarh,-,-,2667,14,3305,624,189,5937237,19607961,110,84,0
3862,08/07/20,8:00 AM,Chhattisgarh,-,-,2751,14,3415,650,189,5937237,19607961,110,84,0
3898,09/07/20,8:00 AM,Chhattisgarh,-,-,2835,14,3525,676,189,5937237,19607961,150,68,1
3934,10/07/20,8:00 AM,Chhattisgarh,-,-,2903,15,3675,757,189,5937237,19607961,92,125,2
3970,11/07/20,8:00 AM,Chhattisgarh,-,-,3028,17,3767,722,189,5937237,19607961,130,42,0
4006,12/07/20,8:00 AM,Chhattisgarh,-,-,3070,17,3897,810,189,5937237,19607961,162,83,2
4042,13/07/20,8:00 AM,Chhattisgarh,-,-,3153,19,4059,887,189,5937237,19607961,158,49,0
4078,14/07/20,8:00 AM,Chhattisgarh,-,-,3202,19,4217,996,189,5937237,19607961,162,73,1
4114,15/07/20,8:00 AM,Chhattisgarh,-,-,3275,20,4379,1084,189,5937237,19607961,160,49,0
4150,16/07/20,8:00 AM,Chhattisgarh,-,-,3324,20,4539,1195,189,5937237,19607961,193,127,1
4186,17/07/20,8:00 AM,Chhattisgarh,-,-,3451,21,4732,1260,189,5937237,19607961,232,61,2
4222,18/07/20,8:00 AM,Chhattisgarh,-,-,3512,23,4964,1429,189,5937237,19607961,269,146,1
4258,19/07/20,8:00 AM,Chhattisgarh,-,-,3658,24,5233,1551,189,5937237,19607961,174,117,0
4293,20/07/20,8:00 AM,Chhattisgarh,-,-,3775,24,5407,1608,189,5937237,19607961,154,169,1
4328,21/07/20,8:00 AM,Chhattisgarh,-,-,3944,25,5561,1592,189,5937237,19607961,168,170,4
4363,22/07/20,8:00 AM,Chhattisgarh,-,-,4114,29,5729,1586,189,5937237,19607961,239,116,0
4398,23/07/20,8:00 AM,Chhattisgarh,-,-,4230,29,5968,1709,189,5937237,19607961,286,147,1
4433,24/07/20,8:00 AM,Chhattisgarh,-,-,4377,30,6254,1847,189,5937237,19607961,477,190,6
4468,25/07/20,8:00 AM,Chhattisgarh,-,-,4567,36,6731,2128,189,5937237,19607961,356,116,3
4503,26/07/20,8:00 AM,Chhattisgarh,-,-,4683,39,7087,2365,189,5937237,19607961,363,261,4
4538,27/07/20,8:00 AM,Chhattisgarh,-,-,4944,43,7450,2463,189,5937237,19607961,295,228,1
4573,28/07/20,8:00 AM,Chhattisgarh,-,-,5172,44,7745,2529,189,5937237,19607961,512,267,2
4608,29/07/20,8:00 AM,Chhattisgarh,-,-,5439,46,8257,2772,189,5937237,19607961,282,197,2
4643,30/07/20,8:00 AM,Chhattisgarh,-,-,5636,48,8539,2855,189,5937237,19607961,222,285,3
4678,31/07/20,8:00 AM,Chhattisgarh,-,-,5921,51,8761,2789,189,5937237,19607961,325,309,2
4713,01/08/20,8:00 AM,Chhattisgarh,-,-,6230,53,9086,2803,189,5937237,19607961,299,380,2
4748,02/08/20,8:00 AM,Chhattisgarh,-,-,6610,55,9385,2720,189,5937237,19607961,146,381,3
4783,03/08/20,8:00 AM,Chhattisgarh,-,-,6991,58,9531,2482,189,5937237,19607961,248,265,3
4818,04/08/20,8:00 AM,Chhattisgarh,-,-,7256,61,9779,2462,189,5937237,19607961,423,357,8
4853,05/08/20,8:00 AM,Chhattisgarh,-,-,7613,69,10202,2520,189,5937237,19607961,205,258,2
4888,06/08/20,8:00 AM,Chhattisgarh,-,-,7871,71,10407,2465,189,5937237,19607961,525,217,6
4923,07/08/20,8:00 AM,Chhattisgarh,-,-,8088,77,10932,2767,189,5937237,19607961,476,231,10
4958,08/08/20,8:00 AM,Chhattisgarh,-,-,8319,87,11408,3002,189,5937237,19607961,335,263,2
4993,09/08/20,8:00 AM,Chhattisgarh,-,-,8582,89,11743,3072,189,5937237,19607961,405,227,7
5028,10/08/20,8:00 AM,Chhattisgarh,-,-,8809,96,12148,3243,189,5937237,19607961,300,204,3
5063,11/08/20,8:00 AM,Chhattisgarh,-,-,9013,99,12448,3336,189,5937237,19607961,481,226,5
5098,12/08/20,8:00 AM,Chhattisgarh,-,-,9239,104,12929,3586,189,5937237,19607961,569,269,5
5133,13/08/20,8:00 AM,Chhattisgarh,-,-,9508,109,13498,3881,189,5937237,19607961,439,150,5
5168,14/08/20,8:00 AM,Chhattisgarh,-,-,9658,114,13937,4165,189,5937237,19607961,544,199,16
5203,15/08/20,8:00 AM,Chhattisgarh,-,-,9857,130,14481,4494,189,5937237,19607961,506,189,4
5238,16/08/20,8:00 AM,Chhattisgarh,-,-,10046,134,14987,4807,189,5937237,19607961,484,189,7
5273,17/08/20,8:00 AM,Chhattisgarh,-,-,10235,141,15471,5095,189,5937237,19607961,554,363,9
5308,18/08/20,8:00 AM,Chhattisgarh,-,-,10598,150,16025,5277,189,5937237,19607961,808,249,8
5343,19/08/20,8:00 AM,Chhattisgarh,-,-,10847,158,16833,5828,189,5937237,19607961,652,338,3
5378,20/08/20,8:00 AM,Chhattisgarh,-,-,11185,161,17485,6139,189,5937237,19607961,1016,554,7
5413,21/08/20,8:00 AM,Chhattisgarh,-,-,11739,168,18501,6594,189,5937237,19607961,1009,283,12
5448,22/08/20,8:00 AM,Chhattisgarh,-,-,12022,180,19510,7308,189,5937237,19607961,568,372,9
5483,23/08/20,8:00 AM,Chhattisgarh,-,-,12394,189,20078,7495,189,5937237,19607961,840,537,8
5518,24/08/20,8:00 AM,Chhattisgarh,-,-,12931,197,20918,7790,189,5937237,19607961,1136,493,9
5553,25/08/20,8:00 AM,Chhattisgarh,-,-,13424,206,22054,8424,189,5937237,19607961,1287,308,15
5588,26/08/20,8:00 AM,Chhattisgarh,-,-,13732,221,23341,9388,189,5937237,19607961,1209,413,10
5623,27/08/20,8:00 AM,Chhattisgarh,-,-,14145,231,24550,10174,189,5937237,19607961,1438,462,14
5658,28/08/20,8:00 AM,Chhattisgarh,-,-,14607,245,25988,11136,189,5937237,19607961,1245,502,6
5693,29/08/20,8:00 AM,Chhattisgarh,-,-,15109,251,27233,11873,189,5937237,19607961,1513,709,11
5728,30/08/20,8:00 AM,Chhattisgarh,-,-,15818,262,28746,12666,189,5937237,19607961,1346,485,7
5763,31/08/20,8:00 AM,Chhattisgarh,-,-,16303,269,30092,13520,189,5937237,19607961,1411,686,8
5798,01/09/20,8:00 AM,Chhattisgarh,-,-,16989,277,31503,14237,189,5937237,19607961,1884,578,10
5833,02/09/20,8:00 AM,Chhattisgarh,-,-,17567,287,33387,15533,189,5937237,19607961,2296,653,12
5868,03/09/20,8:00 AM,Chhattisgarh,-,-,18220,299,35683,17164,189,5937237,19607961,2284,730,16
5903,04/09/20,8:00 AM,Chhattisgarh,-,-,18950,315,37967,18702,189,5937237,19607961,2667,675,22
5938,05/09/20,8:00 AM,Chhattisgarh,-,-,19625,337,40634,20672,189,5937237,19607961,2529,862,19
5973,06/09/20,8:00 AM,Chhattisgarh,-,-,20487,356,43163,22320,189,5937237,19607961,2100,711,24
6008,07/09/20,8:00 AM,Chhattisgarh,-,-,21198,380,45263,23685,189,5937237,19607961,2017,979,15
6043,08/09/20,8:00 AM,Chhattisgarh,-,-,22177,395,47280,24708,189,5937237,19607961,2834,615,12
6078,09/09/20,8:00 AM,Chhattisgarh,-,-,22792,407,50114,26915,189,5937237,19607961,2818,1622,70
6113,10/09/20,8:00 AM,Chhattisgarh,-,-,24414,477,52932,28041,189,5937237,19607961,2748,1441,16
6148,11/09/20,8:00 AM,Chhattisgarh,-,-,25855,493,55680,29332,189,5937237,19607961,2963,1268,26
6183,12/09/20,8:00 AM,Chhattisgarh,-,-,27123,519,58643,31001,189,5937237,19607961,3120,855,20
6218,13/09/20,8:00 AM,Chhattisgarh,-,-,27978,539,61763,33246,189,5937237,19607961,2228,3953,16
6253,14/09/20,8:00 AM,Chhattisgarh,-,-,31931,555,63991,31505,189,5937237,19607961,3336,1178,18
6288,15/09/20,8:00 AM,Chhattisgarh,-,-,33109,573,67327,33645,189,5937237,19607961,3450,1170,16
6323,16/09/20,8:00 AM,Chhattisgarh,-,-,34279,589,70777,35909,189,5937237,19607961,3189,1606,22
1646,06/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1679,07/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1712,08/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1745,09/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1778,10/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1811,11/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1844,12/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1877,13/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1910,14/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1943,15/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
1976,16/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
2009,17/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
2042,18/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
2075,19/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
2108,20/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
2142,21/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
2176,22/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,0,0,0
2210,23/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1,1,970,342254,243510,1,0,0
2244,24/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2279,25/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2314,26/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2350,27/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2386,28/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2422,29/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2458,30/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2494,31/05/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,0,0,0
2530,01/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,2,970,342254,243510,1,1,0
2566,02/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,3,2,970,342254,243510,1,0,0
2602,03/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,4,3,970,342254,243510,4,0,0
2638,04/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,8,7,970,342254,243510,4,0,0
2674,05/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,12,11,970,342254,243510,2,0,0
2710,06/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,14,13,970,342254,243510,5,0,0
2746,07/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,19,18,970,342254,243510,1,1,0
2782,08/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,20,18,970,342254,243510,2,0,0
2818,09/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,22,20,970,342254,243510,0,0,0
2854,10/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,22,20,970,342254,243510,6,0,0
2890,11/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,28,26,970,342254,243510,2,0,0
2927,12/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,30,28,970,342254,243510,0,0,0
2963,13/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,30,28,970,342254,243510,5,0,0
2999,14/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,35,33,970,342254,243510,1,0,0
3035,15/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,36,34,970,342254,243510,0,3,0
3071,16/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,5,0,36,31,970,342254,243510,9,4,0
3107,17/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9,0,45,36,970,342254,243510,12,3,0
3143,18/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,12,0,57,45,970,342254,243510,1,1,0
3179,19/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,13,0,58,45,970,342254,243510,4,1,0
3215,20/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,14,0,62,48,970,342254,243510,6,12,0
3251,21/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,26,0,68,42,970,342254,243510,20,0,0
3287,22/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,26,0,88,62,970,342254,243510,3,1,0
3323,23/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,27,0,91,64,970,342254,243510,29,2,0
3359,24/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,29,0,120,91,970,342254,243510,0,1,0
3395,25/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,30,0,120,90,970,342254,243510,35,2,0
3431,26/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,32,0,155,123,970,342254,243510,8,9,0
3467,27/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,41,0,163,122,970,342254,243510,14,14,0
3503,28/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,55,0,177,122,970,342254,243510,1,5,0
3539,29/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,60,0,178,118,970,342254,243510,25,17,0
3575,30/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,77,0,203,126,970,342254,243510,10,5,0
3611,01/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,82,0,213,131,970,342254,243510,2,4,0
3647,02/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,86,0,215,129,970,342254,243510,15,3,0
3683,03/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,89,0,230,141,970,342254,243510,27,7,0
3719,04/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,96,0,257,161,970,342254,243510,14,0,0
3755,05/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,96,0,271,175,970,342254,243510,0,10,0
3791,06/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,106,0,271,165,970,342254,243510,26,8,0
3827,07/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,114,0,297,183,970,342254,243510,108,69,0
3863,08/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,183,0,405,222,970,342254,243510,3,1,0
3899,09/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,184,0,408,224,970,342254,243510,3,5,0
3935,10/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,189,0,411,222,970,342254,243510,48,22,0
3971,11/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,211,0,459,248,970,342254,243510,12,15,0
4007,12/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,226,0,471,245,970,342254,243510,8,19,0
4043,13/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,245,0,479,234,970,342254,243510,16,23,1
4079,14/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,268,1,495,226,970,342254,243510,25,42,0
4115,15/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,310,1,520,209,970,342254,243510,19,47,1
4151,16/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,357,2,539,180,970,342254,243510,13,14,0
4187,17/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,371,2,552,179,970,342254,243510,33,30,0
4223,18/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,401,2,585,182,970,342254,243510,17,13,0
4259,19/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,602,186,970,342254,243510,3,0,0
4294,20/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,605,189,970,342254,243510,79,34,0
4329,21/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,448,2,684,234,970,342254,243510,21,15,0
4364,22/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,463,2,705,240,970,342254,243510,28,11,0
4399,23/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,474,2,733,257,970,342254,243510,37,15,0
4434,24/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,489,2,770,279,970,342254,243510,45,23,0
4469,25/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,512,2,815,301,970,342254,243510,45,18,0
4504,26/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,530,2,860,328,970,342254,243510,54,20,0
4539,27/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,550,2,914,362,970,342254,243510,32,14,0
4574,28/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,564,2,946,380,970,342254,243510,36,32,0
4609,29/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,596,2,982,384,970,342254,243510,44,52,0
4644,30/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,648,2,1026,376,970,342254,243510,38,20,0
4679,31/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,668,2,1064,394,970,342254,243510,36,18,0
4714,01/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,686,2,1100,412,970,342254,243510,45,39,0
4749,02/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,725,2,1145,418,970,342254,243510,39,41,0
4784,03/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,766,2,1184,416,970,342254,243510,90,94,0
4819,04/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,860,2,1274,412,970,342254,243510,51,59,0
4854,05/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,919,2,1325,404,970,342254,243510,41,41,0
4889,06/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,960,2,1366,404,970,342254,243510,25,13,0
4924,07/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,973,2,1391,416,970,342254,243510,46,41,0
4959,08/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1014,2,1437,421,970,342254,243510,19,23,0
4994,09/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1037,2,1456,417,970,342254,243510,108,84,0
5029,10/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1121,2,1564,441,970,342254,243510,49,46,0
5064,11/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1167,2,1613,444,970,342254,243510,40,42,0
5099,12/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1209,2,1653,442,970,342254,243510,43,39,0
5134,13/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1248,2,1696,446,970,342254,243510,56,44,0
5169,14/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1292,2,1752,458,970,342254,243510,45,39,0
5204,15/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1331,2,1797,464,970,342254,243510,46,53,0
5239,16/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1384,2,1843,457,970,342254,243510,35,47,0
